SMILES,gap,mol_weight,num_rotatable_bonds,bertz_ct
C1Cc2[nH]nnc2O1,5.72527551651001,111.10399999999997,0,165.17330963176752
C1Cc2onnc2O1,5.009616374969482,112.08799999999998,0,165.17330963176752
c1noc2c1CCO2,6.1443305015563965,111.09999999999997,0,165.17330963176752
c1[nH]nc2c1CCC2,6.80828857421875,108.14399999999995,0,165.17330963176752
c1[nH]nc2c1CCN2,6.010994911193848,109.13199999999996,0,165.17330963176752
c1[nH]nc2c1CCO2,6.334810733795166,110.11599999999996,0,165.17330963176752
c1onc2c1CCC2,6.576991558074951,109.12799999999994,0,165.17330963176752
c1onc2c1CCN2,6.117119789123535,110.11599999999996,0,165.17330963176752
c1onc2c1CCO2,6.536174774169922,111.09999999999995,0,165.17330963176752
c1[nH]nc2c1NCC2,5.825957775115967,109.13199999999996,0,165.17330963176752
c1[nH]nc2c1OCC2,6.100792407989502,110.11599999999996,0,165.17330963176752
C1Cc2n[nH]nc2C1,6.593318939208984,109.13199999999996,0,165.17330963176752
C1Cc2n[nH]nc2N1,5.673573970794678,110.11999999999998,0,165.17330963176752
C1Cc2n[nH]nc2O1,5.991947174072266,111.10399999999997,0,165.17330963176752
c1onc2c1NCC2,5.60010290145874,110.11599999999996,0,165.17330963176752
c1onc2c1OCC2,5.896707534790039,111.09999999999995,0,165.17330963176752
C1Cc2nonc2C1,6.691279888153076,110.11599999999997,0,165.17330963176752
C1Cc2nonc2N1,5.627314567565918,111.10399999999998,0,165.17330963176752
C1Cc2nonc2O1,6.024600505828857,112.08799999999998,0,165.17330963176752
c1cc(N2CC2)[nH]n1,6.571549892425537,109.13199999999998,1,156.17380772568063
c1cc(N2CC2)on1,6.138888835906982,110.11599999999997,1,156.17380772568063
c1nn[nH]c1N1CC1,6.375627517700195,110.11999999999996,1,156.17380772568063
c1nnoc1N1CC1,5.80418872833252,111.10399999999997,1,156.17380772568063
c1n[nH]cc1N1CC1,6.185148239135742,109.13199999999996,1,156.17380772568063
c1[nH]nnc1N1CC1,6.51712703704834,110.11999999999996,1,156.17380772568063
c1nocc1N1CC1,5.850448131561279,110.11599999999997,1,156.17380772568063
c1onnc1N1CC1,6.013716220855713,111.10399999999997,1,156.17380772568063
c1n[nH]c(N2CC2)n1,6.996047019958496,110.11999999999998,1,156.17380772568063
c1noc(N2CC2)n1,6.508963584899902,111.10399999999998,1,156.17380772568063
c1cc(N2CC2)n[nH]1,6.457261562347412,109.13199999999998,1,156.17380772568063
c1nc(N2CC2)n[nH]1,6.337531566619873,110.11999999999998,1,156.17380772568063
c1n[nH]nc1N1CC1,6.117119789123535,110.11999999999996,1,156.17380772568063
C1CN1c1nn[nH]n1,5.877659320831299,111.10799999999999,1,156.17380772568063
c1cc(N2CC2)no1,6.372906684875488,110.11599999999997,1,156.17380772568063
c1nc(N2CC2)no1,6.201474666595459,111.10399999999997,1,156.17380772568063
c1nonc1N1CC1,5.8531694412231445,111.10399999999997,1,156.17380772568063
C1CN1c1nnon1,5.428671360015869,112.09199999999998,1,156.17380772568063
c1cc2n(n1)CCC2,7.104892730712891,108.14399999999995,0,165.17330963176752
c1cc2n(n1)CCN2,6.489915370941162,109.13199999999996,0,165.17330963176752
c1cc2n(n1)CCO2,6.718491554260254,110.11599999999996,0,165.17330963176752
c1nc2n(n1)CCC2,7.284487724304199,109.13199999999995,0,165.17330963176752
c1nc2n(n1)CCN2,6.704885482788086,110.11999999999996,0,165.17330963176752
c1nc2n(n1)CCO2,6.982441425323486,111.10399999999996,0,165.17330963176752
c1nnn2c1CCC2,6.968835830688477,109.13199999999995,0,165.17330963176752
c1nnn2c1NCC2,6.2749457359313965,110.11999999999996,0,165.17330963176752
c1nnn2c1OCC2,6.506242275238037,111.10399999999996,0,165.17330963176752
C1NCc2[nH]nnc21,6.288550853729248,110.11999999999998,0,165.17330963176752
c1noc2c1CNC2,6.06813907623291,110.11599999999997,0,165.17330963176752
C1NCc2onnc21,5.493978977203369,111.10399999999997,0,165.17330963176752
C1NCc2n[nH]nc21,6.182426929473877,110.11999999999998,0,165.17330963176752
c1onc2c1CNC2,6.269503116607666,110.11599999999996,0,165.17330963176752
C1NCc2nonc21,5.752487182617188,111.10399999999997,0,165.17330963176752
c1n[nH]c2c1OCO2,6.089908123016357,112.08799999999997,0,165.17330963176752
c1noc2c1OCO2,5.545680046081543,113.07199999999997,0,165.17330963176752
c1[nH]nc2c1OCO2,6.149773120880127,112.08799999999997,0,165.17330963176752
c1onc2c1OCO2,6.266781806945801,113.07199999999996,0,165.17330963176752
C1Oc2n[nH]nc2O1,5.839563369750977,113.07599999999998,0,165.17330963176752
C1Oc2nonc2O1,6.103513717651367,114.05999999999999,0,165.17330963176752
c1n[nH]c2c1COC2,6.718491554260254,110.11599999999996,0,165.17330963176752
C1OCc2[nH]nnc21,6.394675731658936,111.10399999999998,0,165.17330963176752
c1noc2c1COC2,6.2450127601623535,111.09999999999997,0,165.17330963176752
c1[nH]nc2c1COC2,6.628693580627441,110.11599999999996,0,165.17330963176752
C1OCc2n[nH]nc21,6.302156925201416,111.10399999999998,0,165.17330963176752
c1onc2c1COC2,6.408281326293945,111.09999999999995,0,165.17330963176752
C1OCc2nonc21,6.016437530517578,112.08799999999998,0,165.17330963176752
CC#Cc1ccn[nH]1,5.7198333740234375,106.12799999999997,0,193.6873365180091
CC#Cc1ccno1,5.458603858947754,107.11199999999997,0,193.6873365180091
CC#Cc1cnn[nH]1,5.711669921875,107.11599999999999,0,193.6873365180091
CC#Cc1cnno1,5.34159517288208,108.09999999999998,0,193.6873365180091
CC#Cc1cn[nH]c1,6.065417766571045,106.12799999999997,0,193.6873365180091
CC#Cc1c[nH]nn1,6.046370029449463,107.11599999999999,0,193.6873365180091
CC#Cc1cnoc1,5.760650634765625,107.11199999999997,0,193.6873365180091
CC#Cc1conn1,5.431392669677734,108.09999999999998,0,193.6873365180091
CC#Cc1ncno1,5.7035064697265625,108.09999999999998,0,193.6873365180091
CC#Cc1cc[nH]n1,6.046370029449463,106.12799999999997,0,193.6873365180091
CC#Cc1nc[nH]n1,6.08174467086792,107.11599999999999,0,193.6873365180091
CC#Cc1cn[nH]n1,5.923918724060059,107.11599999999999,0,193.6873365180091
CC#Cc1nn[nH]n1,5.962014675140381,108.10399999999998,0,193.6873365180091
CC#Cc1ccon1,5.959293365478516,107.11199999999997,0,193.6873365180091
CC#Cc1ncon1,5.921197414398193,108.09999999999998,0,193.6873365180091
CC#Cc1cnon1,5.63275671005249,108.09999999999998,0,193.6873365180091
CC#Cc1nnon1,5.409623622894287,109.08799999999998,0,193.6873365180091
CC(=O)c1ccn[nH]1,5.502141952514648,110.11599999999997,2,167.928197133931
CC(=O)c1ccno1,5.259960651397705,111.09999999999997,2,167.928197133931
CC(=O)c1cnno1,5.1674418449401855,112.08799999999998,2,167.928197133931
CC(=O)c1cn[nH]c1,5.69262170791626,110.11599999999997,2,167.928197133931
CC(=O)c1c[nH]nn1,5.640920639038086,111.10399999999998,2,167.928197133931
CC(=O)c1cnoc1,5.6028242111206055,111.09999999999997,2,167.928197133931
CC(=O)c1conn1,5.491257667541504,112.08799999999998,2,167.928197133931
CC(=O)c1ncno1,5.164721012115479,112.08799999999998,2,167.928197133931
CC(=O)c1cc[nH]n1,5.597382068634033,110.11599999999997,2,167.928197133931
CC(=O)c1cn[nH]n1,5.542959213256836,111.10399999999998,2,167.928197133931
CC(=O)c1ccon1,5.455882549285889,111.09999999999997,2,167.928197133931
CC(=O)c1ncon1,5.243634223937988,112.08799999999998,2,167.928197133931
CC(=O)c1cnon1,5.306220054626465,112.08799999999998,2,167.928197133931
CC(=O)c1nnon1,5.066760063171387,113.076,2,167.928197133931
CC(=O)n1cccn1,5.95657205581665,110.11599999999997,1,167.928197133931
CC(=O)n1ccnn1,5.768813610076904,111.10399999999998,1,167.928197133931
CC(=O)n1cncn1,6.163379192352295,111.10399999999998,1,167.928197133931
CC(=O)n1cnnc1,5.706227779388428,111.10399999999998,1,167.928197133931
CC(=O)n1cnnn1,6.005552768707275,112.092,1,167.928197133931
CC(=O)n1nccn1,6.070860385894775,111.10399999999997,1,167.928197133931
CC(=O)n1ncnn1,5.793303966522217,112.09199999999998,1,167.928197133931
CC(=O)n1nnnn1,5.7878618240356445,113.08,1,167.928197133931
CC(C)c1ccn[nH]1,7.042306423187256,110.15999999999995,3,135.0817365257523
CC(C)c1ccno1,6.677673816680908,111.14399999999995,3,135.0817365257523
CC(C)c1cnn[nH]1,6.876317024230957,111.14799999999997,3,135.0817365257523
CC(C)c1cnno1,6.3783488273620605,112.13199999999996,3,135.0817365257523
CC(C)c1cn[nH]c1,7.050469875335693,110.15999999999995,3,135.0817365257523
CC(C)c1c[nH]nn1,6.854547500610352,111.14799999999997,3,135.0817365257523
CC(C)c1cnoc1,6.702164173126221,111.14399999999995,3,135.0817365257523
CC(C)c1conn1,6.3075995445251465,112.13199999999996,3,135.0817365257523
CC(C)c1ncn[nH]1,7.338910579681396,111.14799999999997,3,135.0817365257523
CC(C)c1ncno1,7.170200347900391,112.13199999999996,3,135.0817365257523
CC(C)c1cc[nH]n1,7.279046058654785,110.15999999999995,3,135.0817365257523
CC(C)c1nc[nH]n1,7.32802677154541,111.14799999999997,3,135.0817365257523
CC(C)c1cn[nH]n1,7.020537376403809,111.14799999999997,3,135.0817365257523
CC(C)c1nn[nH]n1,7.115777492523193,112.13599999999997,3,135.0817365257523
CC(C)c1ccon1,6.938903331756592,111.14399999999995,3,135.0817365257523
CC(C)c1ncon1,7.300814628601074,112.13199999999996,3,135.0817365257523
CC(C)c1cnon1,7.006931781768799,112.13199999999996,3,135.0817365257523
CC(C)c1nnon1,6.721211910247803,113.11999999999996,3,135.0817365257523
CC(C)n1cccn1,7.219180583953857,110.15999999999995,3,135.0817365257523
CC(C)n1ccnn1,7.088566303253174,111.14799999999997,3,135.0817365257523
CC(C)n1cncn1,7.390612602233887,111.14799999999997,3,135.0817365257523
CC(C)n1cnnc1,7.314420223236084,111.14799999999997,3,135.0817365257523
CC(C)n1cnnn1,7.32802677154541,112.13599999999998,3,135.0817365257523
CC(C)n1nccn1,7.039586067199707,111.14799999999995,3,135.0817365257523
CC(C)n1ncnn1,7.219180583953857,112.13599999999997,3,135.0817365257523
CC(C)n1nnnn1,7.447756290435791,113.12399999999998,3,135.0817365257523
Cc1[nH]nc(N)c1C,6.3783488273620605,111.14799999999995,3,162.41842212960407
Cc1onc(N)c1C,6.46542501449585,112.13199999999996,3,162.41842212960407
Cc1[nH]nc(O)c1C,6.642299175262451,112.13199999999995,3,162.41842212960407
Cc1onc(O)c1C,6.718491554260254,113.11599999999996,3,162.41842212960407
C#Cc1cn[nH]c1C,6.130725383758545,106.12799999999996,1,210.1873365180091
Cc1[nH]ncc1C#N,6.514405727386475,107.11599999999997,1,210.18733651800912
C#Cc1cnoc1C,5.855890274047852,107.11199999999997,1,210.1873365180091
Cc1oncc1C#N,6.242291927337647,108.09999999999998,1,210.18733651800912
Cc1[nH]ncc1C=O,5.6545257568359375,110.11599999999996,2,181.67330963176755
Cc1oncc1C=O,5.613708972930908,111.09999999999997,2,181.67330963176755
Cc1[nH]nnc1C=O,5.551122665405273,111.10399999999996,2,181.67330963176755
Cc1onnc1C=O,5.534795761108398,112.08799999999997,2,181.67330963176755
Cc1[nH]ncc1CO,6.786519527435303,112.13199999999995,3,160.3011683847082
Cc1oncc1CO,6.582434177398682,113.11599999999996,3,160.3011683847082
Cc1[nH]nnc1CO,6.631414413452148,113.11999999999995,3,160.3011683847082
Cc1onnc1CO,6.103513717651367,114.10399999999996,3,160.3011683847082
Cc1cn[nH]c1CO,6.775634765625,112.13199999999995,3,160.3011683847082
Cc1nn[nH]c1CO,6.674952983856201,113.11999999999995,3,160.3011683847082
Cc1cnoc1CO,6.383790969848633,113.11599999999996,3,160.3011683847082
Cc1nnoc1CO,6.087186813354492,114.10399999999996,3,160.3011683847082
Cc1[nH]nc(N)c1N,6.416444778442383,112.13599999999997,3,162.41842212960407
Cc1onc(N)c1N,6.168820858001709,113.11999999999998,3,162.41842212960407
Cc1[nH]nc(O)c1N,6.666789531707764,113.11999999999996,3,162.41842212960407
Cc1onc(O)c1N,6.225965023040772,114.10399999999997,3,162.41842212960407
Cc1c(N)n[nH]c1N,6.459982872009277,112.13599999999997,3,162.41842212960407
Cc1c(O)n[nH]c1N,6.59604024887085,113.11999999999998,3,162.41842212960407
Cc1c(N)noc1N,6.405560493469238,113.11999999999996,3,162.41842212960407
Cc1c(O)noc1N,6.416444778442383,114.10399999999997,3,162.41842212960407
C#Cc1nn[nH]c1C,6.138888835906982,107.11599999999997,1,210.1873365180091
Cc1[nH]nnc1C#N,6.560665130615234,108.10399999999997,1,210.18733651800912
C#Cc1nnoc1C,5.567449569702148,108.09999999999997,1,210.1873365180091
Cc1onnc1C#N,6.019158840179443,109.08799999999998,1,210.18733651800912
C#Cc1[nH]ncc1C,5.727996826171875,106.12799999999996,1,210.1873365180091
Cc1cn[nH]c1C#N,5.981062412261963,107.11599999999997,1,210.18733651800912
Cc1cn[nH]c1C=O,5.287172317504883,110.11599999999996,2,181.67330963176755
C#Cc1[nH]nnc1C,5.69262170791626,107.11599999999997,1,210.1873365180091
Cc1nn[nH]c1C#N,5.948409080505371,108.10399999999997,1,210.18733651800912
Cc1nn[nH]c1C=O,5.3688063621521,111.10399999999996,2,181.67330963176755
Cc1[nH]nc(N)c1O,6.2749457359313965,113.11999999999996,3,162.41842212960407
Cc1[nH]nc(O)c1O,6.2450127601623535,114.10399999999996,3,162.41842212960407
Cc1c(N)n[nH]c1O,6.639578342437744,113.11999999999996,3,162.41842212960407
Cc1c(O)n[nH]c1O,6.949788093566895,114.10399999999997,3,162.41842212960407
C#Cc1oncc1C,5.469488620758057,107.11199999999997,1,210.1873365180091
Cc1cnoc1C#N,5.744323253631592,108.09999999999998,1,210.18733651800912
Cc1cnoc1C=O,5.170163154602051,111.09999999999997,2,181.67330963176755
C#Cc1onnc1C,5.317104816436768,108.09999999999998,1,210.1873365180091
Cc1nnoc1C#N,5.572891712188721,109.08799999999998,1,210.18733651800912
Cc1nnoc1C=O,5.083086967468262,112.08799999999997,2,181.67330963176755
Cc1cnn2c1CC2,7.012373924255371,108.14399999999995,1,192.3129285866163
Cc1nnn2c1CC2,6.8354997634887695,109.13199999999995,1,192.3129285866163
Cc1cc([NH-])nn[nH+]1,4.6068878173828125,110.11999999999998,2,159.89811391899892
Cc1cn[nH+]c([NH-])c1,4.383754253387451,109.13199999999996,2,159.89811391899892
Cc1cc([NH-])[nH+]nn1,4.5225324630737305,110.11999999999998,2,159.89811391899892
C#Cc1cc(C)[nH]n1,6.111677169799805,106.12799999999997,1,210.18733651800912
Cc1cc(C#N)n[nH]1,6.400117874145508,107.11599999999999,1,210.18733651800912
C#Cc1cc(C)on1,6.04909086227417,107.11199999999997,1,210.18733651800912
Cc1cc(C#N)no1,6.103513717651367,108.09999999999998,1,210.18733651800912
Cc1cc(=O)cn[nH]1,5.088529109954834,110.11599999999997,1,217.47996149735152
Cc1cc(=O)cno1,4.974241256713867,111.09999999999997,1,217.47996149735152
Cc1cn[nH]c(=O)c1,4.889885902404785,110.11599999999996,1,217.47996149735152
Cc1cc(=O)[nH]nn1,4.903491497039795,111.10399999999998,1,217.47996149735152
Cc1cnoc(=O)c1,5.047711849212647,111.09999999999997,1,217.47996149735152
Cc1cc(=O)onn1,4.693964004516602,112.08799999999998,1,217.47996149735152
Cc1cc(C=O)n[nH]1,5.453161716461182,110.11599999999997,2,181.6733096317675
Cc1cc(C=O)no1,5.28989315032959,111.09999999999997,2,181.6733096317675
Cc1cc(CO)n[nH]1,6.952508926391602,112.13199999999996,3,160.3011683847082
Cc1cc(CO)no1,6.650462627410889,113.11599999999996,3,160.3011683847082
Cc1ccnn1C=O,5.6899003982543945,110.11599999999996,1,181.67330963176755
Cc1ccn[nH]c1=O,4.862674713134766,110.11599999999996,1,217.47996149735152
Cc1ccnoc1=O,5.015058517456055,111.09999999999997,1,217.47996149735152
Cc1cnn(C=O)c1,5.747044563293457,110.11599999999996,1,181.67330963176755
Cc1cn(C=O)nn1,5.504863262176514,111.10399999999998,1,181.6733096317675
Cc1cnc(N)nn1,4.5225324630737305,110.11999999999999,2,138.89811391899892
Cc1cnc(O)nn1,4.4898786544799805,111.10399999999998,2,138.89811391899892
Cc1cnncc1C,5.015058517456055,108.14399999999995,2,156.14811391899892
Cc1cnnn1C=O,5.526632308959961,111.10399999999997,1,181.67330963176755
Cc1cnn[nH]c1=O,4.960635662078857,111.10399999999997,1,217.47996149735152
Cc1cnnoc1=O,4.745665550231934,112.08799999999997,1,217.47996149735152
C#Cc1n[nH]cc1C,6.098071575164795,106.12799999999996,1,210.1873365180091
Cc1c[nH]nc1C#N,6.397397041320801,107.11599999999997,1,210.18733651800912
Cc1c[nH]nc1C=O,5.385133266448975,110.11599999999996,2,181.67330963176755
Cc1c[nH]nc1CO,6.949788093566895,112.13199999999995,3,160.3011683847082
Cc1c[nH]ncc1=O,5.153836727142334,110.11599999999996,1,217.47996149735152
Cc1c[nH+]nnc1[NH-],4.623214244842529,110.11999999999998,2,156.14811391899892
C#Cc1nocc1C,6.136167526245117,107.11199999999997,1,210.1873365180091
Cc1conc1C#N,6.095350742340088,108.09999999999998,1,210.18733651800912
Cc1conc1C=O,5.2327494621276855,111.09999999999997,2,181.67330963176755
Cc1conc1CO,6.666789531707764,113.11599999999996,3,160.3011683847082
Cc1concc1=O,5.015058517456055,111.09999999999997,1,217.47996149735152
Cc1nn[nH+]c([NH-])n1,4.468109130859375,111.10799999999998,2,159.89811391899892
C#Cc1n[nH]c(C)n1,6.152494430541992,107.11599999999997,1,210.18733651800912
C#Cc1noc(C)n1,6.084465980529785,108.09999999999998,1,210.18733651800912
Cc1nc(C#N)no1,6.43821382522583,109.08799999999998,1,210.18733651800912
Cc1nc(=O)cno1,4.982404708862305,112.08799999999997,1,217.47996149735152
Cc1cn[nH]c(=O)n1,4.810973167419434,111.10399999999997,1,217.47996149735152
Cc1nn[nH]c(=O)n1,4.402801990509033,112.09199999999997,1,217.47996149735152
Cc1cnoc(=O)n1,4.62865686416626,112.08799999999998,1,217.47996149735152
Cc1nnoc(=O)n1,4.296678066253662,113.07599999999998,1,217.47996149735152
Cc1nc(C=O)no1,5.2300286293029785,112.08799999999997,2,181.6733096317675
Cc1nc(CO)n[nH]1,7.042306423187256,113.11999999999996,3,160.3011683847082
Cc1nc(CO)no1,6.876317024230957,114.10399999999996,3,160.3011683847082
Cc1ncc(N)nn1,4.508926868438721,110.11999999999998,2,138.89811391899892
Cc1ncc(O)nn1,4.590560436248779,111.10399999999997,2,138.89811391899892
Cc1ncnn1C=O,5.951130390167236,111.10399999999997,1,181.67330963176755
Cc1ncn[nH+]c1[NH-],4.383754253387451,110.11999999999998,2,156.14811391899892
Cc1ncn[nH]c1=O,4.680358409881592,111.10399999999997,1,217.47996149735152
Cc1ncnoc1=O,4.47083044052124,112.08799999999997,1,217.47996149735152
Cc1ccn(C=O)n1,6.027321815490723,110.11599999999997,1,181.67330963176755
Cc1ncn(C=O)n1,6.000110626220703,111.10399999999997,1,181.67330963176755
Cc1cnn(C=O)n1,5.902149677276611,111.10399999999997,1,181.67330963176755
Cc1nnn(C=O)n1,5.695343017578125,112.09199999999997,1,181.67330963176755
Cc1cc2n(n1)CC2,7.19196891784668,108.14399999999995,1,184.31292858661627
Cc1nc2n(n1)CC2,7.32802677154541,109.13199999999996,1,184.31292858661627
Cc1ccc(C)nn1,4.93886661529541,108.14399999999996,2,138.89811391899892
C#Cc1cc(C)n[nH]1,5.785140514373779,106.12799999999997,1,210.18733651800912
Cc1cc(C#N)[nH]n1,6.027321815490723,107.11599999999999,1,210.18733651800912
Cc1ccc([NH-])[nH+]n1,4.280350685119629,109.13199999999998,2,138.89811391899892
Cc1ncc([NH-])[nH+]n1,4.016400337219238,110.11999999999998,2,138.89811391899892
C#Cc1nc(C)n[nH]1,5.828679084777832,107.11599999999999,1,210.18733651800912
Cc1ccc(=O)[nH]n1,4.734780788421631,110.11599999999997,1,197.22996149735155
Cc1ncc(=O)[nH]n1,4.5252532958984375,111.10399999999997,1,197.22996149735155
Cc1cnc(=O)[nH]n1,4.609609127044678,111.10399999999998,1,197.22996149735155
Cc1n[nH]c(C)c1C,6.895365238189697,110.15999999999994,3,162.41842212960407
Cc1n[nH]c(C)c1N,6.334810733795166,111.14799999999995,3,162.41842212960407
Cc1n[nH]c(C)c1O,6.299435615539551,112.13199999999995,3,162.41842212960407
Cc1cc(C=O)[nH]n1,5.281730175018311,110.11599999999997,2,181.6733096317675
Cc1cc(CO)[nH]n1,6.911692142486572,112.13199999999996,3,160.3011683847082
Cc1n[nH]c(CO)n1,7.270882129669189,113.11999999999996,3,160.3011683847082
Cc1n[nH]c(N)c1C,6.617809295654297,111.14799999999995,3,162.41842212960407
Cc1n[nH]c(N)c1N,6.566107273101807,112.13599999999997,3,162.41842212960407
Cc1n[nH]c(N)c1O,6.419166088104248,113.11999999999996,3,162.41842212960407
Cc1n[nH]c(O)c1C,6.917134761810303,112.13199999999995,3,162.41842212960407
Cc1n[nH]c(O)c1N,6.908970832824707,113.11999999999996,3,162.41842212960407
Cc1n[nH]c(O)c1O,6.710327625274658,114.10399999999996,3,162.41842212960407
C#Cc1c[nH]nc1C,6.1443305015563965,106.12799999999996,1,210.1873365180091
Cc1n[nH]cc1C#N,6.541617393493652,107.11599999999997,1,210.18733651800912
Cc1n[nH]cc1C=O,5.556564807891846,110.11599999999996,2,181.67330963176755
Cc1n[nH]cc1CO,7.091287136077881,112.13199999999995,3,160.3011683847082
Cc1n[nH]ccc1=O,5.221864700317383,110.11599999999996,1,217.47996149735152
C#Cc1n[nH]nc1C,5.991947174072266,107.11599999999997,1,210.1873365180091
Cc1n[nH]nc1C#N,6.364743232727051,108.10399999999997,1,210.18733651800912
Cc1n[nH]nc1C=O,5.338873863220215,111.10399999999996,2,181.67330963176755
Cc1n[nH]nc1CO,6.832778930664063,113.11999999999995,3,160.3011683847082
Cc1n[nH+]ncc1[NH-],4.898049831390381,110.11999999999996,2,156.14811391899892
Cc1n[nH+]nnc1[NH-],4.854511260986328,111.10799999999998,2,156.14811391899892
C#Cc1cc(C)no1,5.589218616485596,107.11199999999997,1,210.18733651800912
Cc1cc(C#N)on1,5.880380630493164,108.09999999999998,1,210.18733651800912
C#Cc1nc(C)no1,5.809630870819092,108.09999999999998,1,210.18733651800912
Cc1noc(C#N)n1,6.046370029449463,109.088,1,210.18733651800912
Cc1ccc(=O)on1,4.955193519592285,111.09999999999997,1,197.22996149735155
Cc1ncc(=O)on1,4.332052707672119,112.08799999999997,1,197.22996149735155
Cc1cnc(=O)on1,4.533416748046875,112.08799999999998,1,197.22996149735155
Cc1noc(C)c1C,6.590597629547119,111.14399999999995,3,162.41842212960407
Cc1noc(C)c1N,5.8531694412231445,112.13199999999996,3,162.41842212960407
Cc1cc(C=O)on1,5.200095653533936,111.09999999999997,2,181.6733096317675
Cc1noc(C=O)n1,5.172884464263916,112.08799999999998,2,181.67330963176755
Cc1noc(CN)n1,6.367464065551758,113.11999999999998,3,160.3011683847082
Cc1cc(CO)on1,6.699442863464356,113.11599999999996,3,160.3011683847082
Cc1noc(CO)n1,6.928018569946289,114.10399999999997,3,160.3011683847082
Cc1noc(N)c1C,6.220522880554199,112.13199999999996,3,162.41842212960407
Cc1noc(N)c1N,6.185148239135742,113.11999999999998,3,162.41842212960407
C#Cc1conc1C,5.964735984802246,107.11199999999997,1,210.1873365180091
Cc1nocc1C#N,6.370185375213623,108.09999999999998,1,210.18733651800912
Cc1nocc1C=O,5.453161716461182,111.09999999999997,2,181.67330963176755
Cc1nocc1CO,6.778356075286865,113.11599999999996,3,160.3011683847082
Cc1noccc1=O,5.069480895996094,111.09999999999997,1,217.47996149735152
Cc1nocnc1=O,5.110298156738281,112.08799999999998,1,217.47996149735152
C#Cc1nonc1C,5.874938488006592,108.09999999999998,1,210.1873365180091
Cc1nonc1C#N,6.3620219230651855,109.08799999999998,1,210.18733651800912
Cc1nonc1C=O,5.1130194664001465,112.08799999999997,2,181.67330963176755
Cc1nonc1CO,6.816452026367188,114.10399999999996,3,160.3011683847082
Cc1noncc1=O,4.560628414154053,112.08799999999997,1,217.47996149735152
Cc1nonnc1=O,4.17966890335083,113.07599999999998,1,217.47996149735152
CCc1[nH]ncc1C,6.811009407043457,110.15999999999994,3,160.3011683847082
CCc1oncc1C,6.492636680603027,111.14399999999995,3,160.3011683847082
CCc1[nH]nnc1C,6.623250961303711,111.14799999999995,3,160.3011683847082
CCc1onnc1C,6.141610145568848,112.13199999999996,3,160.3011683847082
CCc1cn[nH]c1C,6.824615955352783,110.15999999999994,3,160.3011683847082
CCc1nn[nH]c1C,6.636857032775879,111.14799999999995,3,160.3011683847082
CCc1cnoc1C,6.48447322845459,111.14399999999995,3,160.3011683847082
CCc1nnoc1C,6.136167526245117,112.13199999999995,3,160.3011683847082
CCc1[nH]ncc1N,6.136167526245117,111.14799999999995,3,160.3011683847082
CCc1oncc1N,5.6708526611328125,112.13199999999996,3,160.3011683847082
CCc1[nH]nnc1N,5.855890274047852,112.13599999999997,3,160.3011683847082
CCc1onnc1N,5.352479934692383,113.11999999999998,3,160.3011683847082
CCc1cn[nH]c1N,6.46542501449585,111.14799999999995,3,160.3011683847082
CCc1nn[nH]c1N,6.269503116607666,112.13599999999997,3,160.3011683847082
CCc1cnoc1N,6.106235027313232,112.13199999999996,3,160.3011683847082
CCc1nnoc1N,5.673573970794678,113.11999999999996,3,160.3011683847082
CCc1[nH]ncc1O,6.283109188079834,112.13199999999995,3,160.3011683847082
CCc1[nH]nnc1O,6.027321815490723,113.11999999999996,3,160.3011683847082
CCc1onnc1O,5.488536357879639,114.10399999999997,3,160.3011683847082
CCc1cn[nH]c1O,6.843663692474365,112.13199999999995,3,160.3011683847082
CCc1cc(C)n[nH]1,7.028701305389404,110.15999999999995,3,160.3011683847082
CCc1cc(C)no1,6.737539291381836,111.14399999999995,3,160.3011683847082
CCc1cc(N)n[nH]1,6.299435615539551,111.14799999999997,3,160.3011683847082
CCc1cc(N)no1,6.372906684875488,112.13199999999996,3,160.3011683847082
CCc1cc(O)n[nH]1,6.634135723114014,112.13199999999996,3,160.3011683847082
CCc1cc(O)no1,6.713048934936523,113.11599999999996,3,160.3011683847082
CCc1ccnn1C,6.936182498931885,110.15999999999995,3,160.3011683847082
CCc1cnn(C)c1,6.868154048919678,110.15999999999994,3,160.3011683847082
CCc1cn(C)nn1,6.783798694610596,111.14799999999997,3,160.3011683847082
CCc1cncnn1,4.465388774871826,109.13199999999998,2,141.38429890473827
CCc1cnncn1,4.514369010925293,109.13199999999996,2,141.38429890473827
CCc1cnnn1C,6.832778930664063,111.14799999999995,3,160.3011683847082
CCc1cnnnn1,4.500762939453125,110.11999999999998,2,141.38429890473827
CCc1c[nH]nc1C,7.045027256011963,110.15999999999994,3,160.3011683847082
CCc1c[nH]nc1N,6.389233112335205,111.14799999999995,3,160.3011683847082
CCc1c[nH]nc1O,6.683116436004639,112.13199999999995,3,160.3011683847082
CCc1conc1C,6.7674713134765625,111.14399999999995,3,160.3011683847082
CCc1conc1N,6.468146324157715,112.13199999999996,3,160.3011683847082
CCc1conc1O,6.911692142486572,113.11599999999996,3,160.3011683847082
CCc1nc(C)n[nH]1,7.224623203277588,111.14799999999997,3,160.3011683847082
CCc1nc(C)no1,7.115777492523193,112.13199999999996,3,160.3011683847082
CCc1nc(N)n[nH]1,6.340252876281738,112.13599999999998,3,160.3011683847082
CCc1nc(N)no1,6.266781806945801,113.11999999999998,3,160.3011683847082
